size_bytes	price	ver	sup_devices.num	ipadSc_urls.num	lang.num	is_popular	is_small	is_for_free	is_multilingual	len_of_name	len_of_desc	there_is_a_discount	is_short_name	cont_rating_17+	cont_rating_4+	cont_rating_9+	prime_genre_Education	prime_genre_Entertainment	prime_genre_Finance	prime_genre_Food & Drink	prime_genre_Games	prime_genre_Health & Fitness	prime_genre_Lifestyle	prime_genre_Music	prime_genre_News	prime_genre_Photo & Video	prime_genre_Productivity	prime_genre_Reference	prime_genre_Shopping	prime_genre_Social Networking	prime_genre_Sports	prime_genre_Travel	prime_genre_Utilities	prime_genre_Weather	prime_genre_another
17.446950738212543	1.7900914121273581	16	37	5	11	1	0	0	1	47	1804	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
18.61717342273618	0.0	9111000	38	5	12	0	1	1	1	22	1775	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.29248193777655	2.0781907597781832	100	37	5	5	1	1	0	0	67	1707	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.744567832908015	0.0	162	38	0	2	0	1	1	0	10	527	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.98973845374952	0.0	103	37	0	1	0	0	1	0	44	565	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.083244214378052	2.39698576841553	102	37	4	10	1	0	0	1	29	2348	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.18513420510509	0.0	550	37	5	1	1	0	1	0	25	2961	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
16.680291935119033	1.095273387402595	203	37	0	1	0	1	0	0	10	1814	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
18.1442646909113	0.0	1160	38	5	9	1	0	1	1	14	555	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.337042645293913	0.0	120	38	5	11	1	0	1	1	8	856	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.12318600437133	1.095273387402595	12	37	5	6	1	0	0	0	22	1523	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.42621294308066	0.0	3018	37	0	1	1	0	1	0	24	3691	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.334400452667246	0.0	10	38	5	1	1	1	1	0	14	661	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.65986179435688	0.0	11	38	5	1	0	0	1	0	6	2341	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.798591604946942	0.0	101	38	4	16	0	1	1	1	21	505	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.41259696810105	0.0	101	38	4	1	0	1	1	0	22	311	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.241852610044845	0.0	372	37	5	1	0	1	1	0	16	763	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.085219210398687	0.0	213	37	5	1	0	0	1	0	10	1947	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
18.951576259296257	1.3837912309017721	107	43	5	1	0	0	0	0	41	1036	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.37865365324337	0.0	10	37	0	1	0	1	1	0	12	589	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.03618841647914	0.0	115	37	5	1	1	0	1	0	11	1313	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.38149405154222	0.0	183	43	5	1	0	0	1	0	17	1255	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.795912935121386	0.0	410	37	0	2	0	1	1	0	20	411	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.954030496123504	1.095273387402595	15	37	5	1	0	1	0	0	13	912	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
19.423042894860718	0.0	521	37	5	9	1	0	1	1	16	2258	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.83909125097194	1.095273387402595	25	38	5	1	0	0	0	0	13	1124	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.728411278088156	0.0	31	37	5	5	1	0	1	0	24	2947	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
19.77291420535652	0.0	151	38	5	9	0	1	1	1	11	1513	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.584251951216086	1.095273387402595	21	37	2	1	0	1	0	0	14	303	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
18.162631011491236	1.6074359097634274	12	38	5	2	0	1	0	0	12	1268	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.523524284900148	0.0	237804	37	5	15	1	0	1	1	24	1322	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.515200511463178	0.0	10	40	5	1	1	1	1	0	14	220	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.083140431140798	0.0	281	37	0	1	1	0	1	0	49	3932	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15.958370110431868	0.688134638736401	30	38	5	1	0	1	0	0	19	880	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
16.79491835942132	0.688134638736401	4999	38	5	1	0	1	0	0	49	3082	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.579819383201023	0.0	12	38	5	11	0	1	1	1	28	2356	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.905492594529534	1.7900914121273581	34	37	5	1	1	0	0	0	11	3936	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
16.74169214376646	1.7900914121273581	14	37	5	10	0	1	0	1	42	473	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
17.927151095381646	0.0	254	37	5	8	0	0	1	0	12	1234	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
18.48573114343286	0.0	116	37	3	31	0	1	1	1	21	203	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.58400268744808	0.0	27084	37	5	1	1	0	1	0	45	2265	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.479918852061584	0.0	163	38	5	2	0	1	1	0	19	125	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.959989521754824	0.0	20	38	5	45	1	0	1	1	48	3833	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.690480478434747	1.3837912309017721	133	39	0	6	0	0	0	0	14	1394	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.092388425162262	0.0	103	37	0	1	0	1	1	0	27	259	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.898087309968584	1.6074359097634274	104	37	5	6	1	0	0	0	12	1303	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.847650602032385	0.0	13	40	0	2	1	1	1	0	19	1113	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.889134378827226	0.0	102	38	5	1	0	0	1	0	14	166	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.52542411821761	0.688134638736401	10	35	4	1	0	1	0	0	20	727	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.575777051922152	0.0	100	37	0	2	0	1	1	0	30	522	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.500272772869234	1.3837912309017721	284	24	5	11	0	0	0	1	10	3111	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.75214970476626	1.095273387402595	310	37	5	0	0	1	0	0	4	196	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.569430154002717	0.0	40	40	4	1	0	1	1	0	35	2709	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
18.73760406094803	0.0	102	40	5	1	1	0	1	0	9	249	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.240290556588004	1.095273387402595	165	37	5	1	1	0	0	0	15	2246	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.990551896979888	0.0	11	40	3	1	0	0	1	0	34	105	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.622208680060556	0.688134638736401	10	43	5	1	1	0	0	0	26	3929	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.61493599500263	1.3837912309017721	28	37	0	4	0	1	0	0	21	1176	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
16.466717848391355	0.0	25	38	2	1	0	1	1	0	45	179	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.00645065145655	0.0	102	40	0	1	0	1	1	0	12	162	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.629573091544685	0.0	331	38	0	13	0	0	1	1	40	3122	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19.021499284996004	0.0	620	38	5	1	1	0	1	0	27	3542	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.377659008859215	0.0	325	37	0	1	1	1	1	0	47	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
18.37430737946843	1.3837912309017721	353	37	0	1	1	0	0	0	45	3539	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
19.749318875872213	1.944480556245719	15	37	5	1	1	0	0	0	22	3167	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.017059161187273	0.0	1865	38	1	1	1	1	1	0	31	1921	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.204361864000237	0.0	11	38	3	1	1	0	1	0	37	999	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.350369949834295	0.0	100	38	0	1	0	1	1	0	17	72	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.470817992690158	0.688134638736401	50	43	0	1	0	0	0	0	10	3992	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
18.809699895635983	2.0781907597781832	202	37	5	10	1	1	0	1	17	1575	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14.970629511092802	0.688134638736401	150	43	0	2	0	1	0	0	19	425	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
16.850242029754313	0.0	5	38	1	1	0	0	1	0	23	255	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.143413805207256	0.0	420	37	4	17	1	1	1	1	43	3419	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
17.40720931144006	0.0	120	37	5	1	0	1	1	0	26	1053	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.61549658547186	0.0	102	37	0	1	0	1	1	0	29	217	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.25782671125496	1.3837912309017721	12	40	5	1	1	1	0	0	10	1142	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.20157384687577	0.0	110	37	3	43	0	1	1	1	47	571	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.2095985733597	1.6074359097634274	53	37	5	7	1	0	0	0	36	3595	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.23041361454092	0.0	106	40	5	12	1	0	1	1	19	2622	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.33534065864409	0.0	18	40	2	1	1	0	1	0	34	170	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.389575724825292	1.3837912309017721	111	37	5	0	0	0	0	0	21	702	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.036662784749474	1.7900914121273581	12	40	5	1	1	0	0	0	7	1651	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.163787086090327	0.688134638736401	121	25	5	1	1	0	0	0	9	914	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.403460696324615	0.0	4110	37	5	4	0	1	1	0	23	2565	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
17.355685835587078	0.0	10	40	0	1	0	1	1	0	26	590	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.97718974420732	0.0	440	38	0	1	1	1	1	0	5	997	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.96933556013862	1.6074359097634274	15	40	5	1	0	1	0	0	50	2904	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.70520648793609	0.0	236	37	0	9	0	0	1	1	6	2689	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
18.70457453742774	0.688134638736401	14	43	5	1	1	0	0	0	14	699	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.155433488761606	0.688134638736401	1318	40	0	1	0	1	0	0	34	846	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.305025515943942	0.0	1104	37	1	1	0	1	1	0	38	3400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
15.584837625067461	1.3837912309017721	210	43	0	1	0	1	0	0	18	785	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.48216554181456	0.688134638736401	101	38	0	31	0	1	0	1	19	654	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.373674342431986	0.0	12	38	5	2	0	1	1	0	49	2328	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.13858891037493	0.0	2011	37	5	1	1	0	1	0	50	1747	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.59319652252825	1.7900914121273581	2212	40	0	1	1	0	0	0	21	1235	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.393174557259524	0.0	20	37	5	13	0	0	1	1	28	2718	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.959781615479866	1.3837912309017721	15	38	4	1	0	0	0	0	23	3275	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.229649504438175	1.3837912309017721	1123	37	5	1	0	0	0	0	19	1429	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.76086258699281	0.0	108	38	5	1	1	0	1	0	18	1594	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.745168314792156	0.0	161	38	5	11	1	0	1	1	22	1856	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.324295309268653	0.0	255	40	4	2	0	1	1	0	37	1461	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.980358341406113	0.0	188	37	5	7	1	0	1	0	26	2147	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.648088861065784	0.0	144	37	5	23	0	0	1	1	35	1677	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
21.870166932696918	0.0	101	40	0	1	0	1	1	0	32	597	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.498523261300953	0.0	100	38	0	1	0	1	1	0	22	701	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.48299279772494	4.6150215020384655	273	37	5	14	1	1	0	1	11	2795	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
17.384034097530726	0.0	13	38	5	1	0	1	1	0	16	256	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.689897056352606	1.095273387402595	12161	38	0	11	0	0	0	1	18	2109	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.483348726097176	0.0	10	43	5	1	0	1	1	0	28	2526	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.9070223282841	2.0781907597781832	303	37	5	1	0	1	0	0	27	615	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18.644804302902184	0.0	1510	38	5	1	1	0	1	0	21	850	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.153839654277085	0.0	112	38	3	1	0	1	1	0	22	1272	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.064043223204727	0.0	110	40	5	1	0	0	1	0	12	741	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.023077148019958	0.0	120	37	5	1	1	1	1	0	17	620	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.353764091304402	0.0	240	37	5	1	1	0	1	0	22	676	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.630586346996733	0.0	2310	38	5	10	1	0	1	1	35	2745	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.03459277557456	0.0	222	37	5	20	1	0	1	1	49	1077	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.938373747196472	0.0	203	38	5	16	1	0	1	1	29	1775	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.215790218649325	0.0	12	37	0	1	0	1	1	0	8	642	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
18.82173722164812	0.0	653	37	5	23	1	0	1	1	27	3824	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
17.16950119618447	0.0	398	38	5	8	1	0	1	0	10	3413	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.612484675590498	1.095273387402595	14	37	5	1	0	1	0	0	8	3427	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.293481364608787	3.0440461338325417	211	37	5	2	0	1	0	0	11	3817	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17.112439605099375	0.0	11	37	2	1	1	0	1	0	50	548	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
18.120839298375852	0.0	640	37	5	1	0	1	1	0	14	752	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
18.713469761234087	0.0	409	37	3	10	0	0	1	1	46	2277	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
16.111249972679918	0.0	113	40	3	2	1	1	1	0	3	273	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.348214535102564	0.0	182	38	5	12	1	0	1	1	31	963	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.00163025932764	1.095273387402595	45	40	0	1	0	1	0	0	15	998	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
17.057982941316403	0.0	14	37	1	1	0	1	1	0	40	662	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
19.471452692725116	1.3837912309017721	102	38	5	58	0	1	0	1	18	2866	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.50314766568541	0.0	113	37	4	3	0	0	1	0	18	1140	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.784723568955567	0.0	408	38	0	9	0	1	1	1	12	2411	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
18.819952854979782	1.6074359097634274	1311	38	5	1	0	0	0	0	16	2629	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.627250292242653	1.3837912309017721	382	37	5	1	1	0	0	0	10	2191	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
18.17903753685579	0.0	2121	37	5	5	0	0	1	0	49	1887	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
18.019030445197494	1.3837912309017721	57	37	4	1	1	0	0	0	21	1838	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.40399650678472	1.3837912309017721	11	38	5	18	1	0	0	1	17	3849	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.107197826284555	0.0	161	37	5	3	1	0	1	0	47	3871	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.918150118805602	0.0	14393	37	5	1	0	1	1	0	35	1319	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.955428215246	1.7900914121273581	11	37	5	8	1	1	0	0	35	3285	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.876316047675356	0.0	110	38	5	1	0	1	1	0	36	1294	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.8006791441023	0.0	303	37	5	3	1	0	1	0	36	354	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.241183490291217	0.0	14	40	5	1	0	1	1	0	42	2491	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.035586586907947	0.688134638736401	41	37	0	12	1	1	0	1	49	1270	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
18.33400188985269	0.0	46	37	5	1	0	1	1	0	8	660	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16.268180562453935	1.3837912309017721	11	37	4	1	0	1	0	0	57	2758	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.309504963481732	0.0	20	37	3	1	0	1	1	0	9	673	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.558678772774343	0.0	204	40	5	7	1	0	1	0	4	275	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.21349873918447	0.0	425	37	1	22	0	0	1	1	38	1866	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
17.604094907322477	0.0	113	37	5	15	1	0	1	1	11	1280	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.141953457458392	3.2577118486533987	199995	43	5	16	0	0	0	1	6	2127	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19.32251250692274	0.0	14	37	5	1	1	0	1	0	46	1163	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.824913739988766	0.688134638736401	10	40	4	1	1	0	0	0	23	3982	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.632568360243084	2.39698576841553	603	37	5	9	1	0	0	1	49	3813	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
18.42618239209391	0.0	921	37	5	16	1	0	1	1	50	3571	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
16.48936571605057	2.196112848483529	35	38	5	6	1	0	0	0	52	423	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
16.9264440928171	0.0	110	43	4	16	0	1	1	1	23	244	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.761380837719752	1.095273387402595	27	38	5	13	0	1	0	1	25	2428	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.955860696755835	0.0	155	37	5	12	1	0	1	1	11	2247	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.56446217443282	0.0	121	37	0	1	0	0	1	0	21	1522	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
20.067834732371534	0.0	1194	37	5	5	1	0	1	0	22	2354	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.10384083843975	1.3837912309017721	110	40	4	1	0	1	0	0	11	1185	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.651143119215824	0.0	102	40	5	1	1	0	1	0	9	213	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.5224503168859	1.3837912309017721	13	37	5	1	0	1	0	0	20	3902	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
